affiliation1,affiliation2,collaboration
60072199,60014439,2
60072199,60025488,2
60025858,60017717,2
60017717,60025858,2
60005290,60023462,2
60023462,60005290,2
60030718,60011604,2
60011604,60030718,2
60013402,60003892,2
60013402,60025858,2
60003892,60013402,2
60025858,60013402,2
60010365,60013373,2
60013373,60010365,2
60012278,60009236,2
60009236,60012278,2
60025272,60016372,2
60021178,60016372,2
60016372,60025272,2
60016372,60021178,2
60031581,60020536,2
60020536,60031581,2
60010261,60028590,2
60028590,60010261,2
60030162,60001422,2
60001422,60030162,2
60000765,60022195,2
60022195,60000765,2
60025272,60011226,2
60011226,60025272,2
60019647,60003088,2
60003088,60019647,2
60022148,60025111,2
60025111,60022148,2
60003398,60019647,2
60003398,60011460,2
60003398,60030162,2
60019647,60003398,2
60019647,60011460,2
60019647,60025111,2
60011460,60003398,2
60011460,60019647,2
60030162,60003398,2
60030162,60025111,2
60025111,60019647,2
60025111,60030162,2
60098464,60010756,2
60010756,60098464,2
60002243,60005286,2
60005286,60002243,2
60032730,60005681,2
60005681,60032730,2
60000745,60028487,2
60028487,60000745,2
60012564,60022195,2
60022195,60012564,2
60014982,60002798,2
60002798,60014982,2
60020547,60022461,2
60022461,60020547,2
60030612,60076047,2
60076047,60030612,2
60027424,60028637,2
60027424,60018163,2
60028637,60027424,2
60018163,60027424,2
60012708,60025488,2
60025488,60012708,2
60018163,60011604,2
60019663,60011604,2
60011604,60018163,2
60011604,60019663,2
60098464,60010365,2
60019118,60003970,2
60003970,60019118,2
60010365,60098464,2
60013373,60029311,2
60029311,60013373,2
60005429,60007776,2
60007776,60005429,2
60003780,60016912,2
60016912,60003780,2
60030821,60033010,2
60030821,60013080,2
60030821,60025534,2
60033010,60030821,2
60033010,60013080,2
60033010,60025534,2
60013080,60030821,2
60013080,60033010,2
60013080,60025534,2
60025534,60030821,2
60025534,60033010,2
60025534,60013080,2
60010365,60015186,2
60015186,60010365,2
60002243,60006320,2
60006320,60002243,2
60016809,60020650,2
60020650,60016809,2
60030623,60007776,2
60007776,60030623,2
60005510,60005681,2
60005681,60005510,2
60004179,60002243,2
60002243,60004179,2
60025555,60000264,2
60000264,60025555,2
60007989,60022403,2
60022403,60007989,2
60006832,60019118,2
60019118,60006832,2
60012708,60009358,2
60012708,60010756,2
60009358,60012708,2
60010756,60012708,2
60011047,60025272,2
60025272,60011047,2
60012708,60030821,2
60030821,60012708,2
60030821,60011460,2
60011460,60030821,2
60030162,60021918,2
60021918,60030162,2
60021918,60030612,2
60030612,60021918,2
60009254,60022195,2
60022195,60009254,2
60025272,60098464,2
60098464,60025272,2
60009839,60022195,2
60022195,60009839,2
60016979,60012370,2
60012370,60016979,2
60006809,60025272,2
60025272,60006809,2
60006297,60020968,2
60020968,60006297,2
60006832,60003970,2
60003970,60006832,2
60007912,60032038,2
60032038,60007912,2
60024559,60010365,2
60010365,60024559,2
60026532,60014439,2
60014439,60026532,2
60022195,60007363,2
60007363,60022195,2
60027709,60027018,2
60027018,60027709,2
60021293,60020536,2
60021293,60029798,2
60020536,60021293,2
60029798,60021293,2
60002243,60004424,2
60004424,60002243,2
60015975,60032427,2
60032427,60015975,2
60013373,60025111,2
60025111,60013373,2
60025111,60021178,2
60021178,60025111,2
60019656,60019647,2
60019647,60019656,2
60016809,60030162,2
60016809,60027950,2
60030162,60016809,2
60027950,60016809,2
60030162,60026532,2
60026532,60030162,2
60003269,60024941,2
60024941,60003269,2
60028186,60073358,2
60073358,60028186,2
60020304,60003398,2
60003398,60020304,2
60015424,60007903,2
60007903,60015424,2
60020575,60029311,2
60029311,60020575,2
60025111,60026415,2
60026415,60025111,2
60015186,60007776,2
60007776,60015186,2
60025997,60028186,2
60028186,60025997,2
60003414,60025272,2
60025272,60003414,2
60012564,60014708,2
60014708,60012564,2
60023462,60012275,2
60012275,60023462,2
60024438,60010261,2
60010261,60024438,2
60026137,60025111,2
60025111,60026137,2
60030612,60011373,2
60011373,60030612,2
60010449,60009275,2
60009275,60010449,2
60020605,60016561,2
60016561,60020605,2
60016809,60030612,2
60030612,60016809,2
60033010,60015272,2
60018489,60015272,2
60018489,60013959,2
60015272,60033010,2
60015272,60018489,2
60013959,60018489,2
60009860,60014439,2
60014439,60009860,2
60031126,60010742,2
60010742,60031126,2
60025997,60031852,2
60031852,60025997,2
60001018,60027884,2
60027884,60001018,2
60005273,60018986,2
60018986,60005273,2
60011604,60003269,2
60003269,60011604,2
60005681,60032361,2
60032361,60005681,2
60027950,60032083,2
60032083,60027950,2
60004305,60022195,2
60022195,60004305,2
60021841,60010365,2
60010365,60021841,2
60030926,60017717,2
60030926,60015424,2
60017717,60030926,2
60017717,60015424,2
60015424,60030926,2
60015424,60017717,2
60013402,60013372,2
60013372,60013402,2
60008592,60014982,2
60014982,60008592,2
60019647,60029526,2
60029526,60019647,2
60003269,60011460,2
60011460,60003269,2
60021331,60019987,2
60021331,60031404,2
60019987,60021331,2
60019987,60031404,2
60031404,60021331,2
60031404,60019987,2
60033012,60000745,2
60000745,60033012,2
60027031,60022144,2
60022144,60027031,2
60010365,60007902,2
60007902,60010365,2
60025038,60014171,2
60014171,60025038,2
60006202,60000401,2
60084261,60000401,2
60024260,60000401,2
60000401,60006202,2
60000401,60084261,2
60000401,60024260,2
60029514,60011460,2
60011460,60029514,2
60003269,60016561,2
60016561,60003269,2
60020547,60001127,2
60001127,60020547,2
60029170,60030612,2
60030612,60029170,2
60033010,60000990,2
60000990,60033010,2
60000990,60012708,2
60012708,60000990,2
60009254,60018466,2
60018466,60009254,2
60076695,60033241,2
60033241,60076695,2
60025997,60022195,2
60025272,60022195,2
60022195,60025997,2
60022195,60025272,2
60006288,60018163,2
60018163,60006288,2
60025858,60029507,2
60029507,60025858,2
60020536,60074308,2
60074308,60020536,2
60028013,60025344,2
60025344,60028013,2
60025063,60012708,2
60012708,60025063,2
60011001,60027395,2
60027395,60011001,2
60018205,60010200,2
60010200,60018205,2
60010261,60021784,2
60021784,60010261,2
60027950,60014708,2
60027950,60010449,2
60014708,60027950,2
60014708,60010449,2
60010449,60027950,2
60010449,60014708,2
60028263,60032345,2
60032345,60028263,2
60019674,60009982,2
60009982,60019674,2
60015481,60028186,2
60028186,60015481,2
60005681,60098464,2
60098464,60005681,2
60015424,60014313,2
60014313,60015424,2
60018205,60007566,2
60007566,60018205,2
60021726,60009415,2
60009415,60021726,2
60017717,60021918,2
60021918,60017717,2
60021293,60009982,2
60021293,60016296,2
60009982,60021293,2
60009982,60016296,2
60016296,60021293,2
60016296,60009982,2
60021726,60016969,2
60016969,60021726,2
60030162,60017563,2
60017563,60030162,2
60025997,60016648,2
60016648,60025997,2
60025272,60025344,2
60003970,60025403,2
60003970,60014652,2
60003970,60025344,2
60025403,60003970,2
60014652,60003970,2
60025344,60025272,2
60025344,60003970,2
60030623,60018475,2
60030623,60007363,2
60003500,60018475,2
60003500,60007363,2
60018475,60030623,2
60018475,60003500,2
60018475,60007363,2
60007363,60030623,2
60007363,60003500,2
60007363,60018475,2
60025278,60022148,2
60022148,60025278,2
60010365,60018163,2
60018163,60010365,2
60018163,60018491,2
60018491,60018163,2
60000256,60018163,2
60018163,60000256,2
60003500,60000515,2
60000515,60003500,2
60012387,60018319,2
60018319,60012387,2
60023462,60021178,2
60021178,60023462,2
60032315,60025997,2
60025997,60032315,2
60010365,60002243,2
60002243,60010365,2
60009275,60025038,2
60025038,60009275,2
60013372,60022195,2
60022195,60013372,2
60025858,60022148,2
60022148,60025858,2
60076695,60006320,2
60006320,60076695,2
60020547,60003892,2
60020547,60005290,2
60003892,60020547,2
60003892,60005290,2
60005290,60020547,2
60005290,60003892,2
60001115,60030612,2
60030612,60001115,2
60018163,60016605,2
60016605,60018163,2
60027550,60025534,2
60007776,60027165,2
60025534,60027550,2
60027165,60007776,2
60012008,60018475,2
60018475,60012008,2
60027950,60010365,2
60010365,60027950,2
60030612,60013373,2
60030612,60076695,2
60013373,60030612,2
60076695,60030612,2
60000245,60013373,2
60013373,60000245,2
60027550,60029526,2
60029526,60027550,2
60033010,60013301,2
60013301,60033010,2
60013301,60076695,2
60076695,60013301,2
60025063,60009507,2
60014171,60009507,2
60009507,60025063,2
60009507,60014171,2
60012708,60025590,2
60025590,60012708,2
60006832,60026532,2
60026532,60006832,2
60009358,60021293,2
60021293,60009358,2
60018353,60032361,2
60032361,60018353,2
60008088,60009160,2
60009160,60008088,2
60013372,60015424,2
60015424,60013372,2
60019213,60002970,2
60002970,60019213,2
60019213,60004923,2
60004923,60019213,2
60021199,60029570,2
60029570,60021199,2
60026860,60009550,2
60009550,60026860,2
60004923,60026860,2
60026860,60004923,2
60072347,60011226,2
60011226,60072347,2
60007801,60005179,2
60005179,60007801,2
60029526,60010339,2
60010339,60029526,2
60010339,60027950,2
60027950,60010339,2
60000508,60017326,2
60017326,60000508,2
60001241,60004862,2
60004862,60001241,2
60026503,60019187,2
60019187,60026503,2
60017326,60031101,2
60031101,60017326,2
60009602,60025059,2
60025059,60009602,2
60031706,60031707,2
60031707,60031706,2
60031706,60026227,2
60026227,60031706,2
60026227,60019909,2
60019909,60026227,2
60028300,60025704,2
60025704,60028300,2
60025778,60000221,2
60000221,60025778,2
60021293,60025704,2
60025704,60021293,2
60025858,60006297,2
60006297,60025858,2
60027550,60005248,2
60005248,60027550,2
60013402,60019647,2
60019647,60013402,2
60033387,60022109,2
60022109,60033387,2
60018353,60025525,2
60025525,60018353,2
60007912,60024621,2
60024621,60007912,2
60013373,60029116,2
60029116,60013373,2
60007278,60007776,2
60007776,60007278,2
60007776,60076695,2
60076695,60007776,2
60019647,60029241,2
60019647,60027550,2
60029241,60019647,2
60027550,60019647,2
60011418,60002561,2
60002561,60011418,2
60025858,60019619,2
60019619,60025858,2
60021918,60023256,2
60023256,60021918,2
60014439,60010365,2
60010365,60014439,2
60030248,60031621,2
60031621,60030248,2
60025997,60013373,2
60013373,60025997,2
60023462,60024322,2
60024322,60023462,2
60007776,60016605,2
60016605,60007776,2
60016849,60011149,2
60011149,60016849,2
60026532,60005681,2
60005681,60026532,2
60003892,60009254,2
60009254,60003892,2
60003414,60025555,2
60025555,60003414,2
60005745,60029278,2
60029278,60005745,2
60027550,60005745,2
60005745,60027550,2
60006951,60027950,2
60027950,60006951,2
60020040,60000264,2
60000264,60020040,2
60013373,60076047,2
60076047,60013373,2
60024322,60015186,2
60015186,60024322,2
60012708,60033241,2
60033241,60012708,2
60023814,60032373,2
60032373,60023814,2
60009358,60026638,2
60026638,60009358,2
60029311,60028487,2
60028487,60029311,2
60012708,60018735,2
60018735,60012708,2
60026532,60005290,2
60005290,60026532,2
60019702,60027950,2
60027950,60019702,2
60009151,60010012,2
60010012,60009151,2
60009254,60013373,2
60013373,60009254,2
60002483,60032760,2
60032760,60002483,2
60013373,60020547,2
60020547,60013373,2
60010365,60021121,2
60021121,60010365,2
60018567,60002485,2
60002485,60018567,2
60029428,60001490,2
60001490,60029428,2
60016733,60007989,2
60007989,60016733,2
60033012,60015206,2
60015206,60033012,2
60000221,60027272,2
60027272,60000221,2
60005681,60033241,2
60005681,60032179,2
60033241,60005681,2
60033241,60032179,2
60032179,60005681,2
60032179,60033241,2
60020304,60031101,2
60031101,60020304,2
60008435,60028928,2
60008435,60032315,2
60028928,60008435,2
60028928,60032315,2
60032315,60008435,2
60032315,60028928,2
60027950,60030840,2
60030840,60027950,2
60005286,60016849,2
60016849,60005286,2
60098463,60030612,2
60030612,60098463,2
60017366,60032401,2
60032401,60017366,2
60098465,60022109,2
60022109,60098465,2
60025704,60000990,2
60000990,60025704,2
60001490,60022020,2
60022020,60001490,2
60026281,60009254,2
60009254,60026281,2
60015161,60032256,2
60032256,60015161,2
60015543,60010574,2
60010574,60015543,2
60000179,60013425,2
60013425,60000179,2
60025038,60030551,2
60030551,60025038,2
60024324,60023908,2
60024324,60006297,2
60023908,60024324,2
60023908,60006297,2
60006297,60024324,2
60006297,60023908,2
60025153,60012259,2
60012259,60025153,2
60032179,60000221,2
60000221,60032179,2
60000221,60018008,2
60018008,60000221,2
60014105,60022109,2
60022109,60014105,2
60006369,60021726,2
60021726,60006369,2
60003261,60025038,2
60025038,60003261,2
60023184,60015138,2
60015138,60023184,2
60033387,60033125,2
60033125,60033387,2
60028628,60007363,2
60007363,60028628,2
60098463,60005455,2
60005455,60098463,2
60033387,60031101,2
60031101,60033387,2
60028717,60004572,2
60004572,60028717,2
60027272,60098463,2
60027272,60003858,2
60098463,60027272,2
60098463,60003858,2
60003858,60027272,2
60003858,60098463,2
60032401,60098463,2
60098463,60032401,2
60074721,60027950,2
60027950,60074721,2
60005286,60033010,2
60033010,60005286,2
60028628,60028717,2
60028717,60028628,2
60029616,60006191,2
60006191,60029616,2
60021726,60000461,2
60025038,60000461,2
60000461,60021726,2
60000461,60025038,2
60020536,60027272,2
60027272,60020536,2
60026851,60018567,2
60018567,60026851,2
60005711,60012259,2
60012259,60005711,2
60015424,60017366,2
60017366,60015424,2
60020536,60031101,2
60031101,60020536,2
60005681,60033010,2
60033010,60005681,2
60012408,60032760,2
60032760,60012408,2
60014105,60015150,2
60015150,60014105,2
60028717,60006297,2
60006297,60028717,2
60013425,60032385,2
60032385,60013425,2
60029788,60030551,2
60030551,60029788,2
60016529,60013323,2
60013323,60016529,2
60027950,60031101,2
60012708,60031101,2
60031101,60027950,2
60031101,60012708,2
60017366,60028487,2
60028487,60017366,2
60030840,60022134,2
60030840,60007635,2
60022134,60030840,2
60007635,60030840,2
60031101,60029420,2
60029420,60031101,2
60022020,60022109,2
60022109,60022020,2
60031101,60005286,2
60005286,60031101,2
60033010,60005455,2
60005455,60033010,2
60025038,60027272,2
60027272,60025038,2
60014313,60005455,2
60005455,60014313,2
60007776,60016529,2
60016529,60007776,2
60017672,60006297,2
60006297,60017672,2
60015150,60098463,2
60098463,60015150,2
60027950,60003269,2
60003269,60027950,2
60025278,60016969,2
60016969,60025278,2
60001439,60028873,2
60028873,60001439,2
60022109,60013682,2
60013682,60022109,2
60098463,60033010,2
60033010,60098463,2
60033010,60031101,2
60031101,60033010,2
60026415,60076047,2
60076047,60026415,2
60003500,60013373,2
60013373,60003500,2
60031101,60010818,2
60010818,60031101,2
60003212,60009415,2
60009415,60003212,2
60025641,60028186,2
60028186,60025641,2
60003771,60018163,2
60018163,60003771,2
60026851,60030840,2
60030840,60026851,2
60012113,60021726,2
60021726,60012113,2
60019722,60098463,2
60098463,60019722,2
60002873,60003261,2
60003261,60002873,2
60018319,60033010,2
60033010,60018319,2
60024941,60000179,2
60000179,60024941,2
60033316,60026199,2
60026199,60033316,2
60068593,60025063,2
60025063,60068593,2
60084261,60031707,2
60031707,60084261,2
60012291,60028876,2
60028876,60012291,2
60028876,60014156,2
60014156,60028876,2
60000583,60032882,2
60032882,60000583,2
60019102,60008928,2
60008928,60019102,2
60032048,60030526,2
60030526,60032048,2
60032350,60007592,2
60007592,60032350,2
60016912,60014200,2
60014200,60016912,2
60002342,60021859,2
60021859,60002342,2
60011418,60023760,2
60023760,60011418,2
60028717,60020238,2
60020238,60028717,2
60028868,60000481,2
60000481,60028868,2
60031838,60018735,2
60018735,60031838,2
60014264,60015815,2
60015815,60014264,2
60007592,60024855,2
60024855,60007592,2
60011476,60000745,2
60000745,60011476,2
60032385,60020599,2
60020599,60032385,2
60024266,60006164,2
60006164,60024266,2
60006164,60015574,2
60015574,60006164,2
60008221,60032991,2
60032991,60008221,2
60029616,60011575,2
60011575,60029616,2
60000937,60096294,2
60096294,60000937,2
60017145,60032882,2
60032882,60017145,2
60031404,60032048,2
60032048,60031404,2
60030623,60018779,2
60018779,60030623,2
60001187,60019806,2
60001187,60016650,2
60001187,60001174,2
60019806,60001187,2
60019806,60016650,2
60019806,60012684,2
60016650,60001187,2
60016650,60019806,2
60016650,60012684,2
60012684,60019806,2
60012684,60016650,2
60001174,60001187,2
60002286,60011226,2
60011226,60002286,2
60011226,60009941,2
60009941,60011226,2
60019813,60002769,2
60002769,60019813,2
60025063,60011048,2
60011048,60025063,2
60010574,60022148,2
60022148,60010574,2
60016653,60000221,2
60000221,60016653,2
60027550,60002485,2
60002485,60027550,2
60033387,60027742,2
60027742,60033387,2
60029311,60030623,2
60030623,60029311,2
60014966,60014171,2
60014171,60014966,2
60024438,60009415,2
60009415,60024438,2
60004350,60032991,2
60007592,60028218,2
60032991,60004350,2
60028218,60007592,2
60084823,60024417,2
60024417,60084823,2
60024751,60001422,2
60001422,60024751,2
60069720,60073737,2
60073737,60069720,2
60021841,60015595,2
60015595,60021841,2
60024872,60000142,2
60000142,60024872,2
60031293,60011375,2
60011375,60031293,2
60009647,60032922,2
60032922,60009647,2
60025555,60000202,2
60000202,60025555,2
60027844,60030807,2
60030807,60027844,2
60011001,60017161,2
60017161,60011001,2
60072347,60028229,2
60028229,60072347,2
60094216,60007511,2
60007511,60094216,2
60028458,60021784,2
60021784,60028458,2
60017366,60023184,2
60023184,60017366,2
